timestamp,machine_id,temperature,vibration,pressure,energy_consumption,machine_status,anomaly_flag
2025-01-02 08:53:00,32,80.79,63.56,3.46,2.0,1,0
2025-01-02 09:05:00,22,63.01,44.05,3.19,2.79,1,0
2025-01-02 09:08:00,38,69.75,56.89,3.16,1.94,1,0
2025-01-02 09:14:00,34,87.84,45.24,1.29,1.6,1,0
2025-01-02 09:27:00,32,66.45,68.84,2.69,3.79,2,0
2025-01-02 09:30:00,12,87.16,65.02,3.27,2.54,2,0
2025-01-02 09:36:00,47,54.64,32.71,1.16,0.73,1,0
2025-01-02 09:40:00,16,88.09,46.36,4.01,4.49,1,0
2025-01-02 09:43:00,22,82.44,53.73,4.03,4.4,0,0
2025-01-02 09:48:00,14,84.89,73.9,1.12,3.59,1,0
2025-01-02 09:50:00,18,66.46,58.71,3.88,1.96,0,0
2025-01-02 09:51:00,12,80.15,42.75,3.16,1.12,1,0
2025-01-02 09:53:00,12,59.61,56.29,2.52,4.96,1,0
2025-01-02 10:03:00,32,89.41,76.53,2.97,1.36,1,0
2025-01-02 10:05:00,18,64.93,65.64,3.64,2.63,1,0
2025-01-02 10:07:00,18,76.05,54.76,1.27,1.08,1,0
2025-01-02 10:09:00,22,77.12,71.28,3.63,4.42,2,0
2025-01-02 10:11:00,32,60.47,72.83,2.07,2.79,1,0
2025-01-02 10:21:00,12,73.06,61.77,3.85,4.71,1,0
2025-01-02 10:36:00,32,80.32,34.32,1.18,2.4,1,0
2025-01-02 10:39:00,34,82.44,51.88,3.58,2.71,1,0
2025-01-02 10:43:00,34,67.94,44.99,2.78,3.58,0,0
2025-01-02 10:48:00,12,68.72,63.15,2.58,1.4,1,0
2025-01-02 10:51:00,18,75.5,44.0,2.27,0.52,1,0
2025-01-02 11:05:00,14,70.52,30.48,3.36,2.24,0,0
2025-01-02 11:06:00,14,67.09,52.42,4.66,4.36,1,0
2025-01-02 11:10:00,38,70.9,58.31,2.59,2.21,1,0
2025-01-02 11:13:00,47,66.11,58.59,3.35,2.0,1,0
2025-01-02 11:14:00,14,78.88,35.93,4.27,3.19,1,0
2025-01-02 11:28:00,1,77.45,52.14,4.32,2.65,1,0
2025-01-02 11:30:00,12,53.16,41.07,2.61,2.03,1,0
2025-01-02 11:34:00,47,86.61,40.78,4.81,4.45,1,0
2025-01-02 11:39:00,14,81.87,77.12,2.51,4.27,1,0
2025-01-02 11:40:00,16,66.17,70.44,4.27,1.16,1,0
2025-01-02 11:44:00,12,65.56,65.97,4.78,3.85,1,0
2025-01-02 11:47:00,1,67.04,39.08,4.54,4.51,1,0
2025-01-02 11:52:00,12,76.78,69.09,1.44,1.62,1,0
2025-01-02 11:53:00,1,65.28,59.35,1.66,2.98,1,0
2025-01-02 11:58:00,47,72.57,12.42,3.28,1.07,1,0
2025-01-02 12:00:00,12,54.25,46.89,4.16,4.78,1,0
2025-01-02 12:06:00,47,54.47,64.93,4.12,4.99,2,0
2025-01-02 12:12:00,14,80.93,62.78,4.22,2.83,2,0
2025-01-02 12:19:00,1,69.25,18.58,1.7,1.67,2,0
2025-01-02 12:26:00,14,96.3,45.39,2.18,3.9,1,1
2025-01-02 12:27:00,12,44.65,38.65,4.92,1.75,0,0
2025-01-02 12:33:00,34,67.76,53.0,4.03,4.36,1,0
2025-01-02 12:39:00,47,64.32,32.67,3.07,2.45,1,0
2025-01-02 12:44:00,38,73.45,43.77,4.61,1.12,1,0
2025-01-02 12:48:00,16,87.47,57.32,2.58,3.58,1,0
2025-01-02 12:54:00,1,97.39,38.27,1.1,3.43,1,1
2025-01-02 12:57:00,32,66.19,74.62,4.81,0.58,1,0
2025-01-02 12:58:00,38,54.57,67.21,1.19,4.88,1,0
2025-01-02 13:00:00,47,65.53,37.17,2.74,2.02,1,0
2025-01-02 13:01:00,22,73.41,54.46,1.14,4.87,1,0
2025-01-02 13:02:00,47,72.11,59.8,2.63,2.47,1,0
2025-01-02 13:03:00,34,86.3,57.94,1.39,2.61,1,0
2025-01-02 13:04:00,1,75.56,41.47,4.65,0.84,1,0
2025-01-02 13:10:00,18,69.06,33.63,3.08,1.15,1,0
2025-01-02 13:14:00,47,78.18,48.71,1.23,3.63,1,0
2025-01-02 13:17:00,12,65.32,61.9,1.86,4.0,1,0
2025-01-02 13:24:00,1,87.39,29.7,4.58,1.71,1,0
2025-01-02 13:27:00,16,70.86,28.57,1.29,1.99,1,0
2025-01-02 13:28:00,14,87.28,34.62,3.94,3.27,2,0
2025-01-02 13:49:00,34,70.63,70.74,1.8,4.22,1,0
2025-01-02 13:50:00,38,81.1,62.87,1.8,4.94,1,0
2025-01-02 13:53:00,38,80.67,29.67,1.01,1.03,1,0
2025-01-02 13:56:00,34,78.44,45.3,3.36,2.59,1,0
2025-01-02 13:57:00,18,72.24,46.27,3.64,3.12,1,0
2025-01-02 14:04:00,1,76.06,13.11,3.34,0.88,2,0
2025-01-02 14:10:00,1,68.76,55.33,1.31,2.07,1,0
2025-01-02 14:11:00,12,71.36,47.77,4.24,1.44,1,0
2025-01-02 14:20:00,32,77.51,57.99,1.66,1.11,1,0
2025-01-02 14:24:00,38,76.43,49.77,3.74,3.29,1,0
2025-01-02 14:30:00,14,76.44,47.37,4.85,1.55,1,0
2025-01-02 14:46:00,12,80.33,70.34,3.09,2.99,2,0
2025-01-02 14:48:00,34,73.31,60.2,4.63,4.02,1,0
2025-01-02 15:07:00,16,67.4,36.15,3.86,1.64,1,0
2025-01-02 15:08:00,47,65.63,48.09,2.25,1.41,2,0
2025-01-02 15:17:00,22,78.93,84.64,3.4,3.47,1,1
2025-01-02 15:19:00,34,67.74,49.44,4.83,2.84,1,0
2025-01-02 15:20:00,14,57.53,30.41,4.34,0.5,1,0
2025-01-02 15:26:00,47,75.72,52.54,3.14,2.17,0,0
2025-01-02 15:30:00,16,78.91,63.49,3.52,4.76,1,0
2025-01-02 15:34:00,18,75.25,18.99,2.39,3.25,1,0
2025-01-02 15:58:00,1,88.66,59.66,3.36,0.91,1,0
2025-01-02 16:02:00,47,78.38,52.22,4.87,1.44,0,0
2025-01-02 16:04:00,22,81.35,34.98,2.59,2.15,1,0
2025-01-02 16:06:00,22,71.96,47.62,1.28,2.6,1,0
2025-01-02 16:17:00,16,70.81,35.34,1.73,4.72,1,0
2025-01-02 16:30:00,18,77.31,60.35,2.31,3.86,1,0
2025-01-02 16:37:00,47,106.81,54.03,2.47,4.39,1,1
2025-01-02 16:41:00,34,72.34,57.43,3.93,4.88,1,0
2025-01-02 16:45:00,22,64.7,43.03,3.8,1.77,1,0
2025-01-02 16:52:00,32,83.03,58.99,1.28,1.13,1,0
2025-01-02 16:56:00,14,72.03,57.88,3.92,2.28,1,0
2025-01-02 17:03:00,18,74.08,40.86,2.92,4.58,1,0
2025-01-02 17:16:00,38,73.95,72.26,1.51,2.57,1,0
2025-01-02 17:18:00,32,47.23,109.71,1.13,1.86,2,1
2025-01-02 17:41:00,32,102.45,57.3,1.76,1.93,2,1
2025-01-02 17:44:00,38,81.93,33.83,2.37,4.99,0,0
2025-01-02 17:50:00,22,65.31,67.97,4.25,2.54,1,0
2025-01-02 17:56:00,38,62.15,50.99,2.59,4.95,1,0
2025-01-02 17:59:00,34,76.32,52.13,3.22,4.37,1,0
2025-01-02 18:03:00,22,72.14,66.38,3.24,3.57,1,0
2025-01-02 18:10:00,47,85.82,68.92,3.11,3.36,1,0
2025-01-02 18:11:00,16,56.82,49.16,4.47,1.06,1,0
2025-01-02 18:14:00,16,93.07,35.34,1.11,2.0,1,1
2025-01-02 18:15:00,12,84.07,52.22,2.32,2.29,1,0
2025-01-02 18:17:00,16,76.97,59.46,3.93,4.35,1,0
2025-01-02 18:18:00,12,81.32,65.43,1.71,3.04,1,0
2025-01-02 18:22:00,16,82.03,55.97,1.16,1.9,1,0
2025-01-02 18:32:00,1,73.77,55.37,2.35,4.84,0,0
2025-01-02 18:37:00,22,82.48,74.88,1.97,1.39,0,0
2025-01-02 18:38:00,18,67.04,26.97,2.8,4.09,1,0
2025-01-02 18:41:00,32,70.53,54.51,4.21,0.62,0,0
2025-01-02 18:43:00,16,71.91,72.94,3.89,2.2,1,0
2025-01-02 18:44:00,12,78.5,40.59,4.02,2.7,1,0
2025-01-02 18:45:00,38,67.1,47.38,1.85,2.14,1,0
2025-01-02 18:46:00,34,82.36,55.97,2.38,3.71,2,0
2025-01-02 18:47:00,14,63.93,55.64,4.92,3.93,2,0
2025-01-02 18:59:00,1,77.38,83.92,4.4,1.76,1,1
2025-01-02 19:05:00,18,69.94,25.75,3.08,3.29,1,0
2025-01-02 19:08:00,22,88.27,59.69,1.47,4.11,1,0
2025-01-02 19:11:00,22,56.88,30.65,1.74,4.52,1,0
2025-01-02 19:14:00,12,79.54,53.83,4.76,2.3,2,0
2025-01-02 19:15:00,47,65.19,42.37,4.38,0.95,2,0
2025-01-02 19:18:00,38,63.25,48.79,2.57,1.71,1,0
2025-01-02 19:19:00,18,62.47,46.91,3.19,1.95,1,0
2025-01-02 19:26:00,14,73.69,52.74,4.29,3.51,0,0
2025-01-02 19:29:00,16,60.6,38.71,3.57,2.46,1,0
2025-01-02 19:31:00,14,85.26,62.68,2.76,3.14,1,0
2025-01-02 19:40:00,18,98.64,76.66,2.75,4.12,1,1
2025-01-02 19:41:00,14,58.03,49.12,4.57,3.87,1,0
2025-01-02 19:43:00,18,78.26,10.72,2.97,4.29,0,0
2025-01-02 19:51:00,14,85.88,22.67,4.37,0.85,1,0
2025-01-02 19:52:00,1,77.61,56.17,3.61,1.95,1,0
2025-01-02 19:54:00,16,74.99,34.14,2.72,3.81,1,0
2025-01-02 20:02:00,34,74.72,31.33,1.99,4.98,1,0
2025-01-02 20:05:00,34,66.58,62.34,1.55,1.11,1,0
2025-01-02 20:11:00,12,70.43,53.63,4.07,3.84,1,0
2025-01-02 20:12:00,32,83.86,26.61,4.12,1.11,0,0
2025-01-02 20:13:00,32,78.46,37.22,3.39,1.21,1,0
2025-01-02 20:17:00,14,80.27,39.76,1.17,4.75,1,0
2025-01-02 20:19:00,18,76.61,23.93,1.12,2.12,1,0
2025-01-02 20:22:00,32,69.53,25.75,3.36,1.36,1,0
2025-01-02 20:31:00,34,90.95,39.56,2.91,3.86,1,1
2025-01-02 20:49:00,16,86.02,36.17,3.89,1.54,1,0
2025-01-02 20:50:00,16,72.35,46.72,4.45,3.91,1,0
2025-01-02 21:01:00,38,61.03,25.05,2.96,2.38,1,0
2025-01-02 21:09:00,22,65.52,58.83,3.48,1.85,1,0
2025-01-02 21:10:00,14,83.28,51.05,3.69,2.77,1,0
2025-01-02 21:13:00,22,84.07,54.18,4.37,3.95,1,0
2025-01-02 21:18:00,38,71.35,27.34,3.14,1.22,1,0
2025-01-02 21:25:00,1,57.75,38.97,2.64,3.59,1,0
2025-01-02 21:32:00,18,53.38,54.66,4.33,3.81,1,0
2025-01-02 21:35:00,32,79.17,62.51,2.08,2.99,1,0
2025-01-02 21:44:00,34,76.4,50.29,4.14,4.5,1,0
2025-01-02 21:46:00,18,67.39,59.43,1.12,1.69,1,0
2025-01-02 21:52:00,38,87.46,61.78,4.24,0.61,1,0
2025-01-02 22:02:00,1,77.35,34.83,2.88,3.52,1,0
2025-01-02 22:13:00,34,57.43,38.84,4.11,3.62,1,0
2025-01-02 22:15:00,22,61.71,75.29,3.66,4.85,1,0
2025-01-02 22:25:00,32,62.63,53.58,2.98,4.36,1,0
2025-01-02 22:27:00,1,55.7,60.33,1.65,1.35,1,0
2025-01-02 22:35:00,1,73.61,61.82,3.52,2.88,1,0
2025-01-02 22:57:00,32,81.67,44.99,4.05,4.37,1,0
2025-01-02 23:00:00,38,78.67,64.87,1.41,2.44,1,0
2025-01-02 23:01:00,47,80.37,30.84,3.42,1.07,1,0
2025-01-02 23:02:00,32,92.45,60.59,4.64,4.42,2,1
2025-01-02 23:18:00,14,66.45,45.29,2.2,0.99,2,0
2025-01-02 23:26:00,12,88.68,47.99,2.64,3.9,1,0
2025-01-02 23:31:00,32,76.53,38.25,4.79,3.4,1,0
2025-01-02 23:33:00,16,69.21,55.63,1.42,2.6,1,0
2025-01-02 23:34:00,32,85.77,57.57,3.49,2.35,1,0
2025-01-02 23:35:00,32,80.56,35.0,3.78,4.75,1,0
2025-01-02 23:36:00,34,76.96,51.88,4.35,4.45,1,0
2025-01-02 23:42:00,18,76.7,52.77,1.03,4.79,1,0
2025-01-02 23:46:00,14,81.97,58.81,4.18,2.09,1,0
2025-01-02 23:49:00,22,68.04,73.58,2.31,3.62,1,0
2025-01-02 23:54:00,32,77.92,70.53,1.47,0.56,1,0
2025-01-02 23:59:00,32,71.01,68.59,3.87,0.77,0,0
2025-01-03 00:03:00,12,92.54,47.3,4.14,2.39,1,1
2025-01-03 00:05:00,47,91.49,67.96,2.63,1.06,0,1
2025-01-03 00:06:00,18,86.41,33.76,2.8,0.92,1,0
2025-01-03 00:17:00,32,72.42,28.34,3.85,0.51,2,0
2025-01-03 00:19:00,22,88.25,69.33,3.15,0.64,1,0
2025-01-03 00:20:00,22,81.19,44.2,1.09,1.92,0,0
2025-01-03 00:23:00,22,63.66,68.05,4.24,3.33,1,0
2025-01-03 00:27:00,18,67.88,64.43,3.84,2.17,1,0
2025-01-03 00:40:00,22,64.69,35.66,4.31,4.02,1,0
2025-01-03 00:51:00,47,54.78,40.49,3.7,2.14,1,0
2025-01-03 00:54:00,47,72.59,46.33,1.81,3.3,1,0
2025-01-03 00:57:00,16,73.72,30.16,3.86,2.45,1,0
2025-01-03 00:59:00,1,63.95,49.51,3.73,2.86,1,0
2025-01-03 01:03:00,1,91.51,30.22,1.87,3.06,2,1
2025-01-03 01:07:00,32,60.11,34.01,1.7,1.19,0,0
2025-01-03 01:09:00,34,77.68,72.81,4.39,3.71,1,0
2025-01-03 01:24:00,22,71.35,50.76,1.11,3.42,1,0
2025-01-03 01:27:00,12,88.49,47.88,4.34,4.19,1,0
2025-01-03 01:29:00,14,79.77,61.09,1.16,4.64,1,0
2025-01-03 01:30:00,14,78.48,60.27,4.34,4.08,2,0
2025-01-03 01:31:00,34,58.9,34.76,2.78,4.25,1,0
2025-01-03 01:34:00,16,82.23,41.8,3.32,1.76,1,0
2025-01-03 01:40:00,47,50.51,48.56,2.4,4.87,1,0
2025-01-03 01:48:00,38,75.45,60.39,3.51,4.46,2,0
2025-01-03 01:54:00,38,78.51,63.65,4.24,2.18,1,0
2025-01-03 02:03:00,14,77.34,48.27,1.52,0.62,1,0
2025-01-03 02:07:00,16,72.99,54.68,2.77,1.34,2,0
2025-01-03 02:10:00,34,78.14,55.12,1.17,2.47,1,0
2025-01-03 02:12:00,18,70.17,62.31,3.29,1.94,1,0
2025-01-03 02:19:00,22,87.5,39.7,4.13,2.5,1,0
2025-01-03 02:22:00,12,78.96,53.94,3.22,3.19,1,0
2025-01-03 02:24:00,38,77.54,77.51,1.97,2.0,1,0
2025-01-03 02:34:00,18,84.55,49.55,1.31,0.53,1,0
2025-01-03 02:37:00,47,80.37,56.19,1.73,2.99,1,0
2025-01-03 02:46:00,47,98.98,56.88,1.23,4.59,2,1
2025-01-03 02:50:00,47,64.32,51.85,3.1,4.47,1,0
2025-01-03 02:51:00,14,58.38,95.9,1.24,3.88,1,1
2025-01-03 02:56:00,16,92.61,69.68,4.29,3.42,1,1
2025-01-03 03:30:00,1,67.75,35.18,2.66,1.12,1,0
2025-01-03 03:48:00,22,63.17,63.78,2.39,4.55,1,0
2025-01-03 03:53:00,14,90.44,54.57,1.25,1.51,1,1
2025-01-03 03:55:00,16,65.89,24.36,4.32,3.94,1,0
2025-01-03 03:56:00,16,85.32,50.08,3.83,4.31,1,0
2025-01-03 04:08:00,18,81.56,41.98,2.3,4.78,1,0
2025-01-03 04:18:00,18,91.05,60.68,3.53,4.92,1,1
2025-01-03 04:19:00,32,70.4,58.38,4.2,3.11,1,0
2025-01-03 04:30:00,14,69.87,30.04,4.53,3.93,1,0
2025-01-03 04:33:00,18,75.54,42.5,3.73,3.49,1,0
2025-01-03 04:44:00,12,98.76,66.15,1.61,2.1,0,1
2025-01-03 04:51:00,22,71.56,63.89,3.59,2.42,1,0
2025-01-03 04:55:00,34,69.11,45.68,4.65,2.89,1,0
2025-01-03 05:00:00,22,87.4,54.21,2.98,1.12,1,0
2025-01-03 05:03:00,34,77.46,54.21,3.58,2.53,0,0
2025-01-03 05:07:00,34,74.83,32.26,4.1,0.68,1,0
2025-01-03 05:08:00,1,68.78,58.1,2.33,3.32,1,0
2025-01-03 05:13:00,22,78.02,53.36,2.45,4.81,1,0
2025-01-03 05:17:00,34,76.78,56.36,3.73,3.64,1,0
2025-01-03 05:18:00,16,60.55,40.78,1.67,4.64,1,0
2025-01-03 05:21:00,22,87.4,34.45,1.8,4.2,2,0
2025-01-03 05:22:00,12,81.3,29.1,2.07,1.8,1,0
2025-01-03 05:24:00,47,76.43,44.36,1.48,2.01,1,0
2025-01-03 05:26:00,38,63.38,50.69,2.29,3.3,1,0
2025-01-03 05:30:00,32,62.53,44.75,3.85,2.73,1,0
2025-01-03 05:37:00,22,77.86,19.44,1.17,3.87,1,0
2025-01-03 05:42:00,22,80.93,42.39,4.73,2.3,1,0
2025-01-03 05:44:00,14,78.43,57.75,3.89,2.29,1,0
2025-01-03 06:08:00,12,90.36,54.01,2.71,4.59,1,1
2025-01-03 06:19:00,47,77.39,39.24,1.42,1.04,1,0
2025-01-03 06:24:00,18,72.91,60.61,2.26,2.68,1,0
2025-01-03 06:28:00,12,91.57,45.83,1.37,2.23,1,1
2025-01-03 06:31:00,16,96.8,72.15,2.89,1.25,1,1
2025-01-03 06:39:00,38,74.84,27.07,3.65,1.94,1,0
2025-01-03 06:42:00,1,56.12,44.81,4.73,3.96,1,0
2025-01-03 06:45:00,32,88.42,55.33,1.77,1.7,1,0
2025-01-03 06:54:00,32,66.19,39.95,1.03,2.44,1,0
2025-01-03 06:56:00,12,79.7,56.74,3.28,3.94,2,0
2025-01-03 06:59:00,16,83.38,39.35,4.68,1.94,1,0
2025-01-03 07:00:00,1,94.63,54.55,4.23,0.7,1,1
2025-01-03 07:05:00,34,67.33,23.4,3.3,3.14,1,0
2025-01-03 07:08:00,38,60.4,44.6,1.95,3.33,1,0
2025-01-03 07:18:00,34,84.95,55.64,3.89,1.05,0,0
2025-01-03 07:25:00,38,92.44,34.71,3.33,1.11,0,1
2025-01-03 07:32:00,47,85.59,75.38,2.6,3.85,1,0
2025-01-03 07:38:00,34,68.5,48.44,2.65,4.85,1,0
2025-01-03 07:39:00,22,66.57,79.06,1.47,3.05,1,0
2025-01-03 07:41:00,12,71.51,61.52,2.63,1.22,1,0
2025-01-03 07:52:00,34,70.26,63.93,2.18,5.0,1,0
2025-01-03 07:54:00,47,73.43,42.54,4.62,1.49,1,0
2025-01-03 07:55:00,18,84.45,42.93,4.9,3.27,1,0
2025-01-03 07:59:00,22,89.91,61.53,3.18,3.83,1,0
2025-01-03 08:10:00,16,62.2,76.77,4.32,4.63,1,0
2025-01-03 08:11:00,34,63.21,56.23,1.19,0.94,1,0
2025-01-03 08:16:00,47,63.24,46.76,3.34,4.44,1,0
2025-01-03 08:21:00,1,59.84,55.72,3.22,0.98,1,0
2025-01-03 08:27:00,47,60.97,58.41,1.82,2.8,2,0
2025-01-03 08:28:00,38,85.36,60.84,4.63,4.98,1,0
2025-01-03 08:33:00,14,76.71,43.44,3.01,2.81,1,0
2025-01-03 08:35:00,12,61.06,56.0,4.81,0.77,1,0
2025-01-03 08:42:00,18,74.03,61.11,4.09,0.88,1,0
2025-01-03 08:48:00,34,90.24,52.95,4.09,0.6,1,1
2025-01-03 08:50:00,38,58.57,57.01,3.04,4.86,1,0
2025-01-03 08:51:00,14,64.51,44.16,3.01,3.91,1,0
2025-01-03 08:57:00,14,65.0,59.73,4.03,4.75,1,0
2025-01-03 09:03:00,14,57.8,75.69,2.85,0.88,1,0
2025-01-03 09:05:00,38,79.29,37.79,2.99,4.35,1,0
2025-01-03 09:07:00,22,78.23,52.77,4.01,3.8,1,0
2025-01-03 09:19:00,14,73.99,62.43,2.33,2.54,1,0
2025-01-03 09:22:00,47,81.55,59.02,3.34,3.58,2,0
2025-01-03 09:23:00,14,86.47,60.81,2.92,1.54,0,0
2025-01-03 09:24:00,38,76.22,58.49,2.79,1.51,1,0
2025-01-03 09:32:00,14,68.67,17.56,3.49,1.26,1,0
2025-01-03 09:36:00,14,44.22,73.94,2.17,1.31,1,0
2025-01-03 09:46:00,22,63.26,46.27,4.7,2.31,1,0
2025-01-03 09:48:00,16,51.2,38.43,1.86,2.65,1,0
2025-01-03 09:53:00,12,69.89,32.83,4.5,0.89,1,0
2025-01-03 10:12:00,34,63.9,64.5,2.64,1.97,1,0
2025-01-03 10:14:00,32,78.91,34.25,3.45,1.05,1,0
2025-01-03 10:15:00,1,72.63,56.13,4.42,1.76,1,0
2025-01-03 10:19:00,47,76.59,39.42,3.93,1.16,1,0
2025-01-03 10:21:00,12,72.2,30.56,2.55,1.59,1,0
2025-01-03 10:22:00,12,79.33,83.81,2.16,3.8,2,1
2025-01-03 10:24:00,47,72.61,59.41,1.71,4.78,1,0
2025-01-03 10:30:00,22,82.98,87.14,1.02,1.58,1,1
2025-01-03 10:33:00,38,86.95,17.79,3.24,2.6,1,0
2025-01-03 10:41:00,22,71.99,63.05,2.25,3.42,1,0
2025-01-03 10:42:00,12,87.94,60.08,4.16,2.31,2,0
2025-01-03 10:45:00,22,60.71,58.03,1.36,3.43,1,0
2025-01-03 10:49:00,34,89.52,37.88,3.36,2.62,1,0
2025-01-03 10:52:00,1,63.84,47.11,2.06,1.34,1,0
2025-01-03 10:55:00,38,65.61,54.0,3.24,2.21,1,0
2025-01-03 10:57:00,22,69.24,49.67,2.0,3.2,1,0
2025-01-03 10:59:00,18,64.43,54.27,3.43,3.75,1,0
2025-01-03 11:01:00,12,90.56,71.89,1.32,4.06,1,1
2025-01-03 11:08:00,1,91.93,57.75,3.82,4.89,1,1
2025-01-03 11:14:00,14,65.47,55.45,4.87,3.81,1,0
2025-01-03 11:21:00,38,86.61,96.96,4.74,0.92,1,1
2025-01-03 11:55:00,1,81.82,44.1,3.19,1.19,1,0
2025-01-03 11:59:00,12,68.81,63.36,2.51,3.57,1,0
2025-01-03 12:03:00,12,82.44,44.29,3.72,1.86,1,0
2025-01-03 12:18:00,47,83.67,72.72,3.49,3.74,1,0
2025-01-03 12:21:00,47,72.39,55.95,3.52,1.71,1,0
2025-01-03 12:23:00,18,64.72,56.83,4.17,1.65,2,0
2025-01-03 12:24:00,18,85.41,53.78,4.6,2.5,1,0
2025-01-03 12:30:00,18,82.04,65.65,4.46,2.89,1,0
2025-01-03 12:33:00,47,71.92,62.6,4.63,3.87,1,0
2025-01-03 12:39:00,12,61.23,65.84,3.75,4.24,1,0
2025-01-03 12:51:00,14,65.02,43.06,1.1,2.2,1,0
2025-01-03 12:52:00,18,75.38,75.26,2.27,2.97,1,0
2025-01-03 13:02:00,38,95.7,38.07,3.63,2.28,1,1
2025-01-03 13:04:00,16,85.9,54.04,1.81,2.49,1,0
2025-01-03 13:10:00,12,90.42,48.83,3.44,0.92,0,1
2025-01-03 13:13:00,1,61.17,58.5,1.89,0.97,1,0
2025-01-03 13:24:00,38,80.94,41.84,2.38,2.22,1,0
2025-01-03 13:28:00,18,68.5,37.34,3.25,3.53,0,0
2025-01-03 13:33:00,38,78.12,49.83,4.41,3.14,1,0
2025-01-03 13:36:00,34,74.29,37.73,2.79,3.22,1,0
2025-01-03 13:37:00,32,56.59,38.64,1.13,4.04,1,0
2025-01-03 13:48:00,32,64.41,71.54,1.11,5.0,2,0
2025-01-03 13:53:00,34,79.19,63.15,1.48,1.59,1,0
2025-01-03 13:59:00,1,57.21,55.18,1.57,2.89,1,0
2025-01-03 14:00:00,1,85.16,38.88,3.85,3.84,2,0
2025-01-03 14:01:00,47,67.86,76.0,3.18,2.54,1,0
2025-01-03 14:06:00,18,74.76,79.5,1.86,0.94,1,0
2025-01-03 14:10:00,47,76.8,50.35,1.9,3.29,0,0
2025-01-03 14:16:00,38,80.37,56.39,3.54,1.16,2,0
2025-01-03 14:19:00,34,85.48,43.79,1.93,3.39,1,0
2025-01-03 14:21:00,12,59.74,67.17,3.4,3.43,1,0
2025-01-03 14:22:00,38,83.45,70.14,4.03,1.99,1,0
2025-01-03 14:23:00,1,68.53,56.54,4.32,3.55,1,0
2025-01-03 14:55:00,18,61.92,52.16,4.91,2.5,0,0
2025-01-03 15:00:00,47,78.57,49.02,2.39,4.61,0,0
2025-01-03 15:03:00,32,64.4,49.17,3.15,1.18,2,0
2025-01-03 15:05:00,22,74.51,33.9,3.46,1.8,1,0
2025-01-03 15:12:00,34,75.74,58.61,4.51,2.89,1,0
2025-01-03 15:14:00,22,76.89,46.24,1.0,1.87,1,0
2025-01-03 15:18:00,34,80.15,52.72,2.55,3.56,2,0
2025-01-03 15:19:00,32,77.35,64.57,1.07,1.57,1,0
2025-01-03 15:30:00,1,77.17,48.1,4.91,0.75,1,0
2025-01-03 15:35:00,47,86.4,69.25,4.63,2.89,1,0
2025-01-03 15:36:00,34,67.75,39.34,2.26,2.8,1,0
2025-01-03 15:41:00,18,83.08,86.86,2.86,0.54,1,1
2025-01-03 15:43:00,22,93.36,51.43,3.11,4.61,1,1
2025-01-03 15:57:00,34,82.29,53.48,4.81,2.49,1,0
2025-01-03 16:00:00,47,75.71,37.3,4.01,4.76,0,0
2025-01-03 16:01:00,12,100.09,54.77,2.79,2.32,1,1
2025-01-03 16:11:00,12,75.66,13.53,3.54,1.86,1,0
2025-01-03 16:19:00,32,68.15,37.59,3.9,0.98,1,0
2025-01-03 16:22:00,38,71.65,48.22,1.21,3.57,1,0
2025-01-03 16:32:00,14,80.48,46.46,2.1,2.07,2,0
2025-01-03 16:34:00,18,58.33,38.98,1.21,3.74,2,0
2025-01-03 16:36:00,47,58.69,25.03,4.39,4.24,1,0
2025-01-03 16:37:00,47,67.22,68.83,1.19,1.93,2,0
2025-01-03 16:50:00,32,61.22,46.66,2.89,4.32,2,0
2025-01-03 16:53:00,38,70.0,55.02,2.1,0.54,1,0
2025-01-03 16:57:00,47,94.33,61.01,2.26,0.67,1,1
2025-01-03 17:00:00,16,82.54,50.13,4.64,3.07,1,0
2025-01-03 17:02:00,32,76.07,52.8,4.84,4.86,0,0
2025-01-03 17:03:00,22,77.43,28.86,3.15,3.74,1,0
2025-01-03 17:05:00,22,86.58,41.49,4.91,3.93,1,0
2025-01-03 17:11:00,16,62.51,69.23,4.48,1.34,2,0
2025-01-03 17:12:00,12,80.35,53.28,2.86,2.06,1,0
2025-01-03 17:19:00,47,57.6,36.46,4.61,4.19,1,0
2025-01-03 17:31:00,1,72.76,46.38,3.86,3.79,0,0
2025-01-03 17:35:00,1,74.28,39.74,4.65,4.32,1,0
2025-01-03 17:43:00,1,78.47,46.97,1.74,3.62,1,0
2025-01-03 17:50:00,34,75.58,58.01,4.63,4.5,1,0
2025-01-03 17:52:00,14,74.91,47.48,3.25,4.16,1,0
2025-01-03 17:56:00,38,88.66,64.04,1.64,2.6,1,0
2025-01-03 18:01:00,14,77.08,68.58,4.35,0.53,1,0
2025-01-03 18:04:00,32,79.91,49.53,2.54,0.7,1,0
2025-01-03 18:05:00,34,70.92,79.91,2.61,1.85,1,0
2025-01-03 18:08:00,38,83.34,49.67,4.68,3.01,2,0
2025-01-03 18:09:00,16,79.35,41.13,4.73,4.94,1,0
2025-01-03 18:13:00,34,76.69,46.64,3.93,2.42,1,0
2025-01-03 18:15:00,16,74.64,32.45,1.23,1.51,2,0
2025-01-03 18:16:00,38,67.71,64.12,4.33,1.39,0,0
2025-01-03 18:21:00,47,69.11,50.65,2.13,4.49,1,0
